,id,story,query,text_query,target,text_target,clean_story,proof_state,f_comb,task_name,story_edges,edge_types,query_edge,genders,syn_story,node_mapping,task_split
775,80d45cf5-47cf-4e8b-ac26-67ad31ca5171,[Jared] has a brother named [Tyree].  [Jared] is the father of [Patrick]. ,"('Patrick', 'Tyree')",What is the family connection between [Patrick] and [Tyree] ? ,uncle,['[Tyree] is the uncle of [Patrick]. '],[Jared] is the father of [Patrick].  [Jared] has a brother named [Tyree]. ,"[{('Patrick', 'uncle', 'Tyree'): [('Patrick', 'father', 'Jared'), ('Jared', 'brother', 'Tyree')]}]",father-brother,task_1.2,"[(0, 1), (1, 2)]","['father', 'brother']","(0, 2)","Patrick:male,Jared:male,Tyree:male",,"{15: 0, 11: 1, 21: 2}",train
776,1dc828be-a8bf-4710-9b66-cb3f6194580a,[Jennie] is a sister of [Lee].  [Lee] is the father of [Yvonne]. ,"('Yvonne', 'Jennie')",What is the family connection between [Yvonne] and [Jennie] ? ,aunt,['[Jennie] is the aunt of [Yvonne]. '],[Lee] is the father of [Yvonne].  [Jennie] is a sister of [Lee]. ,"[{('Yvonne', 'aunt', 'Jennie'): [('Yvonne', 'father', 'Lee'), ('Lee', 'sister', 'Jennie')]}]",father-sister,task_1.2,"[(0, 1), (1, 2)]","['father', 'sister']","(0, 2)","Yvonne:female,Lee:male,Jennie:female",,"{20: 0, 16: 1, 2: 2}",train
777,b4589642-0429-421a-b5eb-57baa1f3a57a,[Ethel] has a brother named [Jared].  [Ethel] is a daughter of [Sarah]. ,"('Sarah', 'Jared')",What is the family connection between [Sarah] and [Jared] ? ,son,"[""[Jared] is [Sarah]'s son. ""]",[Ethel] is a daughter of [Sarah].  [Ethel] has a brother named [Jared]. ,"[{('Sarah', 'son', 'Jared'): [('Sarah', 'daughter', 'Ethel'), ('Ethel', 'brother', 'Jared')]}]",daughter-brother,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'brother']","(0, 2)","Sarah:female,Ethel:female,Jared:male",,"{1: 0, 5: 1, 11: 2}",train
778,46fea1f9-2b07-4ca7-99ce-c32bff2b033e,[John] is [Lisa]'s grandfather.  [Lisa] is [Adam]'s sister. ,"('Adam', 'John')","For [Adam], who is [John] ? ",grandfather,['[John] is the grandfather of [Adam]. '],[Lisa] is [Adam]'s sister.  [John] is [Lisa]'s grandfather. ,"[{('Adam', 'grandfather', 'John'): [('Adam', 'sister', 'Lisa'), ('Lisa', 'grandfather', 'John')]}]",sister-grandfather,task_1.2,"[(0, 1), (1, 2)]","['sister', 'grandfather']","(0, 2)","Adam:male,Lisa:female,John:male",,"{18: 0, 17: 1, 0: 2}",train
779,9bef84f9-c611-4c1d-90cd-4319d2c9853f,[Patrick] has a wife who is [Tiffany].  [Elsie] has a son called [Patrick]. ,"('Elsie', 'Tiffany')",What is the family connection between [Elsie] and [Tiffany] ? ,daughter-in-law,['[Tiffany] is the daughter-in-law of [Elsie]. '],[Elsie] has a son called [Patrick].  [Patrick] has a wife who is [Tiffany]. ,"[{('Elsie', 'daughter-in-law', 'Tiffany'): [('Elsie', 'son', 'Patrick'), ('Patrick', 'wife', 'Tiffany')]}]",son-wife,task_1.2,"[(0, 1), (1, 2)]","['son', 'wife']","(0, 2)","Elsie:female,Patrick:male,Tiffany:female",,"{3: 0, 15: 1, 33: 2}",train
780,99e5f8ce-e647-4db7-acf2-e35ce6caa647,[John] is the grandfather of [David].  [David] is [Elsie]'s son. ,"('Elsie', 'John')",Who is [John] from the point of relation of [Elsie] ? ,father,"[""[John] is [Elsie]'s father. ""]",[David] is [Elsie]'s son.  [John] is the grandfather of [David]. ,"[{('Elsie', 'father', 'John'): [('Elsie', 'son', 'David'), ('David', 'grandfather', 'John')]}]",son-grandfather,task_1.2,"[(0, 1), (1, 2)]","['son', 'grandfather']","(0, 2)","Elsie:female,David:male,John:male",,"{3: 0, 14: 1, 0: 2}",train
781,0ac1f6ef-94e8-4171-b2c5-56f8357c7fb6,[Patrick] has a brother named [David].  [Elsie] is the mother of [David]. ,"('Patrick', 'Elsie')",How is [Patrick] related to [Elsie] ? ,mother,['[Elsie] is the mother of [Patrick]. '],[Patrick] has a brother named [David].  [Elsie] is the mother of [David]. ,"[{('Patrick', 'mother', 'Elsie'): [('Patrick', 'brother', 'David'), ('David', 'mother', 'Elsie')]}]",brother-mother,task_1.2,"[(0, 1), (1, 2)]","['brother', 'mother']","(0, 2)","Patrick:male,David:male,Elsie:female",,"{15: 0, 14: 1, 3: 2}",train
782,4043d202-10c6-41bb-b794-a72266dc8db2,[Lee] is the father of [Yvonne].  [Yvonne] is [Gail]'s sister. ,"('Gail', 'Lee')",How is [Gail] related to [Lee] ? ,father,['[Lee] is the father of [Gail]. '],[Yvonne] is [Gail]'s sister.  [Lee] is the father of [Yvonne]. ,"[{('Gail', 'father', 'Lee'): [('Gail', 'sister', 'Yvonne'), ('Yvonne', 'father', 'Lee')]}]",sister-father,task_1.2,"[(0, 1), (1, 2)]","['sister', 'father']","(0, 2)","Gail:female,Yvonne:female,Lee:male",,"{19: 0, 20: 1, 16: 2}",train
783,269e44de-bfc9-452c-967f-f0c1dc829c7a,[John] is [Thomas]'s grandfather.  [Rafael] has a brother named [Thomas]. ,"('Rafael', 'John')","For [Rafael], who is [John] ? ",grandfather,['[John] is the grandfather of [Rafael]. '],[Rafael] has a brother named [Thomas].  [John] is [Thomas]'s grandfather. ,"[{('Rafael', 'grandfather', 'John'): [('Rafael', 'brother', 'Thomas'), ('Thomas', 'grandfather', 'John')]}]",brother-grandfather,task_1.2,"[(0, 1), (1, 2)]","['brother', 'grandfather']","(0, 2)","Rafael:male,Thomas:male,John:male",,"{24: 0, 22: 1, 0: 2}",train
784,743da476-5937-4118-a4b5-8a0fcc087199,[Tyree] is a son of [Sarah].  [Jennie] is a sister of [Tyree]. ,"('Sarah', 'Jennie')","For [Sarah], who is [Jennie] ? ",daughter,['[Jennie] is a daughter of [Sarah]. '],[Tyree] is a son of [Sarah].  [Jennie] is a sister of [Tyree]. ,"[{('Sarah', 'daughter', 'Jennie'): [('Sarah', 'son', 'Tyree'), ('Tyree', 'sister', 'Jennie')]}]",son-sister,task_1.2,"[(0, 1), (1, 2)]","['son', 'sister']","(0, 2)","Sarah:female,Tyree:male,Jennie:female",,"{1: 0, 21: 1, 2: 2}",train
785,7062d0d0-0887-424b-b939-217a52f45dea,[Larry] has a daughter called [Patricia].  [Dorothy] has a brother named [Larry]. ,"('Dorothy', 'Patricia')",What is the family connection between [Dorothy] and [Patricia] ? ,niece,"[""[Patricia] is [Dorothy]'s niece. ""]",[Dorothy] has a brother named [Larry].  [Larry] has a daughter called [Patricia]. ,"[{('Dorothy', 'niece', 'Patricia'): [('Dorothy', 'brother', 'Larry'), ('Larry', 'daughter', 'Patricia')]}]",brother-daughter,task_1.2,"[(0, 1), (1, 2)]","['brother', 'daughter']","(0, 2)","Dorothy:female,Larry:male,Patricia:female",,"{4: 0, 6: 1, 9: 2}",train
786,8d890f03-e9a0-4ed0-978f-12cf11b0690b,[Sarah] is the grandmother of [Michael].  [Michael] is a brother of [Vickie]. ,"('Vickie', 'Sarah')",How is [Vickie] related to [Sarah] ? ,grandmother,"[""[Sarah] is [Vickie]'s grandmother. ""]",[Michael] is a brother of [Vickie].  [Sarah] is the grandmother of [Michael]. ,"[{('Vickie', 'grandmother', 'Sarah'): [('Vickie', 'brother', 'Michael'), ('Michael', 'grandmother', 'Sarah')]}]",brother-grandmother,task_1.2,"[(0, 1), (1, 2)]","['brother', 'grandmother']","(0, 2)","Vickie:female,Michael:male,Sarah:female",,"{13: 0, 12: 1, 1: 2}",train
787,2fcd317f-ffd2-4b28-b69c-4b3209f09e79,[Patricia] is a daughter of [Jennie].  [John] is the grandfather of [Patricia]. ,"('Jennie', 'John')",How are [Jennie] and [John] related to each other ? ,father,['[John] is the father of [Jennie]. '],[Patricia] is a daughter of [Jennie].  [John] is the grandfather of [Patricia]. ,"[{('Jennie', 'father', 'John'): [('Jennie', 'daughter', 'Patricia'), ('Patricia', 'grandfather', 'John')]}]",daughter-grandfather,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'grandfather']","(0, 2)","Jennie:female,Patricia:female,John:male",,"{2: 0, 9: 1, 0: 2}",train
788,b04a645b-2282-436b-83bd-bcf8d1ceafc3,[Dorothy] has a son called [Adam].  [Jennie] has a sister named [Dorothy]. ,"('Jennie', 'Adam')",Who is [Adam] from the point of relation of [Jennie] ? ,nephew,['[Adam] is the nephew of [Jennie]. '],[Jennie] has a sister named [Dorothy].  [Dorothy] has a son called [Adam]. ,"[{('Jennie', 'nephew', 'Adam'): [('Jennie', 'sister', 'Dorothy'), ('Dorothy', 'son', 'Adam')]}]",sister-son,task_1.2,"[(0, 1), (1, 2)]","['sister', 'son']","(0, 2)","Jennie:female,Dorothy:female,Adam:male",,"{2: 0, 4: 1, 18: 2}",train
789,8c0b6e21-1234-4fbb-b040-115693fd6dcd,[Elsie] is [Sarah]'s daughter.  [Elsie] has a son called [Patrick]. ,"('Sarah', 'Patrick')",Fill in the blanks : [Patrick] is [Sarah] 's _. ,grandson,['[Sarah] has a grandson who is [Patrick]. '],[Elsie] is [Sarah]'s daughter.  [Elsie] has a son called [Patrick]. ,"[{('Sarah', 'grandson', 'Patrick'): [('Sarah', 'daughter', 'Elsie'), ('Elsie', 'son', 'Patrick')]}]",daughter-son,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'son']","(0, 2)","Sarah:female,Elsie:female,Patrick:male",,"{1: 0, 3: 1, 15: 2}",train
790,3f63f5b9-cbdf-45e7-a53d-bd7c6eaf1caf,[Gail] is a daughter of [Dorothy].  [Dorothy] is a daughter of [John]. ,"('John', 'Gail')",How is [John] related to [Gail] ? ,granddaughter,"[""[Gail] is [John]'s granddaughter. ""]",[Dorothy] is a daughter of [John].  [Gail] is a daughter of [Dorothy]. ,"[{('John', 'granddaughter', 'Gail'): [('John', 'daughter', 'Dorothy'), ('Dorothy', 'daughter', 'Gail')]}]",daughter-daughter,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'daughter']","(0, 2)","John:male,Dorothy:female,Gail:female",,"{0: 0, 4: 1, 19: 2}",train
791,9d768c2b-ea77-4872-8a51-86e3adfc5e6d,[Dorothy] has a sister named [Elsie].  [Dorothy] is the mother of [Lisa]. ,"('Lisa', 'Elsie')",Who is [Elsie] from the point of relation of [Lisa] ? ,aunt,['[Elsie] is the aunt of [Lisa]. '],[Dorothy] is the mother of [Lisa].  [Dorothy] has a sister named [Elsie]. ,"[{('Lisa', 'aunt', 'Elsie'): [('Lisa', 'mother', 'Dorothy'), ('Dorothy', 'sister', 'Elsie')]}]",mother-sister,task_1.2,"[(0, 1), (1, 2)]","['mother', 'sister']","(0, 2)","Lisa:female,Dorothy:female,Elsie:female",,"{17: 0, 4: 1, 3: 2}",train
792,d05d5f8e-e366-4c61-bae1-29a8fb87ad30,[Jennie] is [Patricia]'s mother.  [Jennie] has a brother named [Tyree]. ,"('Patricia', 'Tyree')",What is the family connection between [Patricia] and [Tyree] ? ,uncle,"[""[Tyree] is [Patricia]'s uncle. ""]",[Jennie] is [Patricia]'s mother.  [Jennie] has a brother named [Tyree]. ,"[{('Patricia', 'uncle', 'Tyree'): [('Patricia', 'mother', 'Jennie'), ('Jennie', 'brother', 'Tyree')]}]",mother-brother,task_1.2,"[(0, 1), (1, 2)]","['mother', 'brother']","(0, 2)","Patricia:female,Jennie:female,Tyree:male",,"{9: 0, 2: 1, 21: 2}",train
793,d763581f-fafb-4898-9b48-366e0af9c09f,[Jennie] is a sister of [Elsie].  [Jennie] has a daughter called [Mary]. ,"('Elsie', 'Mary')",Who is [Mary] from the point of relation of [Elsie] ? ,niece,['[Mary] is the niece of [Elsie]. '],[Jennie] is a sister of [Elsie].  [Jennie] has a daughter called [Mary]. ,"[{('Elsie', 'niece', 'Mary'): [('Elsie', 'sister', 'Jennie'), ('Jennie', 'daughter', 'Mary')]}]",sister-daughter,task_1.2,"[(0, 1), (1, 2)]","['sister', 'daughter']","(0, 2)","Elsie:female,Jennie:female,Mary:female",,"{3: 0, 2: 1, 10: 2}",train
794,383017e8-257e-4f46-a73b-b704677eca66,[Ethel] has a son called [Randall].  [Randall] has a brother named [Thomas]. ,"('Ethel', 'Thomas')",Who is [Thomas] from the point of relation of [Ethel] ? ,son,['[Thomas] is a son of [Ethel]. '],[Ethel] has a son called [Randall].  [Randall] has a brother named [Thomas]. ,"[{('Ethel', 'son', 'Thomas'): [('Ethel', 'son', 'Randall'), ('Randall', 'brother', 'Thomas')]}]",son-brother,task_1.2,"[(0, 1), (1, 2)]","['son', 'brother']","(0, 2)","Ethel:female,Randall:male,Thomas:male",,"{5: 0, 23: 1, 22: 2}",train
795,77c18ac2-8514-482d-8d5c-797f524aefae,[Tyree] has a son called [Randall].  [John] has a son called [Tyree]. ,"('John', 'Randall')",Who is [Randall] from the point of relation of [John] ? ,grandson,['[John] has a grandson who is [Randall]. '],[John] has a son called [Tyree].  [Tyree] has a son called [Randall]. ,"[{('John', 'grandson', 'Randall'): [('John', 'son', 'Tyree'), ('Tyree', 'son', 'Randall')]}]",son-son,task_1.2,"[(0, 1), (1, 2)]","['son', 'son']","(0, 2)","John:male,Tyree:male,Randall:male",,"{0: 0, 21: 1, 23: 2}",train
796,3c4c6d35-b12a-462a-a368-d1c6598b48f9,[John] has a son called [Lee].  [Lee] has a daughter called [Yvonne]. ,"('John', 'Yvonne')",How is [John] related to [Yvonne] ? ,granddaughter,"[""[Yvonne] is [John]'s granddaughter. ""]",[John] has a son called [Lee].  [Lee] has a daughter called [Yvonne]. ,"[{('John', 'granddaughter', 'Yvonne'): [('John', 'son', 'Lee'), ('Lee', 'daughter', 'Yvonne')]}]",son-daughter,task_1.2,"[(0, 1), (1, 2)]","['son', 'daughter']","(0, 2)","John:male,Lee:male,Yvonne:female",,"{0: 0, 16: 1, 20: 2}",train
797,a0df7609-51a2-4ae1-8af3-f954d01196ef,[Meredith] is [Tyree]'s daughter.  [Elsie] is [Meredith]'s aunt. ,"('Tyree', 'Elsie')",Fill in the blanks : [Elsie] is [Tyree] 's _. ,sister,['[Elsie] is a sister of [Tyree]. '],[Meredith] is [Tyree]'s daughter.  [Elsie] is [Meredith]'s aunt. ,"[{('Tyree', 'sister', 'Elsie'): [('Tyree', 'daughter', 'Meredith'), ('Meredith', 'aunt', 'Elsie')]}]",daughter-aunt,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'aunt']","(0, 2)","Tyree:male,Meredith:female,Elsie:female",,"{21: 0, 22: 1, 3: 2}",train
798,4edccc0a-c493-4dd3-a9cb-8b1a21f1cc07,[Jared] is the father of [Michael].  [Sarah] is [Jared]'s mother. ,"('Michael', 'Sarah')",What is the family connection between [Michael] and [Sarah] ? ,grandmother,"[""[Sarah] is [Michael]'s grandmother. ""]",[Jared] is the father of [Michael].  [Sarah] is [Jared]'s mother. ,"[{('Michael', 'grandmother', 'Sarah'): [('Michael', 'father', 'Jared'), ('Jared', 'mother', 'Sarah')]}]",father-mother,task_1.2,"[(0, 1), (1, 2)]","['father', 'mother']","(0, 2)","Michael:male,Jared:male,Sarah:female",,"{12: 0, 11: 1, 1: 2}",train
799,eb63a5d2-ab28-4860-aeb0-4b5090ee7bb5,[John] is the father of [Tyree].  [Tyree] is the father of [Robert]. ,"('Robert', 'John')","For [Robert], who is [John] ? ",grandfather,['[John] is the grandfather of [Robert]. '],[Tyree] is the father of [Robert].  [John] is the father of [Tyree]. ,"[{('Robert', 'grandfather', 'John'): [('Robert', 'father', 'Tyree'), ('Tyree', 'father', 'John')]}]",father-father,task_1.2,"[(0, 1), (1, 2)]","['father', 'father']","(0, 2)","Robert:male,Tyree:male,John:male",,"{25: 0, 21: 1, 0: 2}",train
800,a7d91cf0-8e37-445e-bf71-f0c1ee8f51d5,[Elsie] is the mother of [Patrick].  [Patrick] is the husband of [Tiffany]. ,"('Tiffany', 'Elsie')",How are [Tiffany] and [Elsie] related to each other ? ,mother-in-law,['[Elsie] is the mother-in-law of [Tiffany]. '],[Patrick] is the husband of [Tiffany].  [Elsie] is the mother of [Patrick]. ,"[{('Tiffany', 'mother-in-law', 'Elsie'): [('Tiffany', 'husband', 'Patrick'), ('Patrick', 'mother', 'Elsie')]}]",husband-mother,task_1.2,"[(0, 1), (1, 2)]","['husband', 'mother']","(0, 2)","Tiffany:female,Patrick:male,Elsie:female",,"{33: 0, 15: 1, 3: 2}",train
801,d5c0b93f-99f0-4d03-845b-7a672ae714b1,[Larry] is [Ethel]'s brother.  [Ethel] is the mother of [Randall]. ,"('Randall', 'Larry')",How is [Randall] related to [Larry] ? ,uncle,"[""[Larry] is [Randall]'s uncle. ""]",[Ethel] is the mother of [Randall].  [Larry] is [Ethel]'s brother. ,"[{('Randall', 'uncle', 'Larry'): [('Randall', 'mother', 'Ethel'), ('Ethel', 'brother', 'Larry')]}]",mother-brother,task_1.2,"[(0, 1), (1, 2)]","['mother', 'brother']","(0, 2)","Randall:male,Ethel:female,Larry:male",,"{23: 0, 5: 1, 6: 2}",train
802,8a7c00ea-c40c-4fa0-af6d-c8b02aad453f,[Larry] is [Jared]'s brother.  [Larry] has a sister named [Dorothy]. ,"('Jared', 'Dorothy')",How is [Jared] related to [Dorothy] ? ,sister,['[Dorothy] is a sister of [Jared]. '],[Larry] is [Jared]'s brother.  [Larry] has a sister named [Dorothy]. ,"[{('Jared', 'sister', 'Dorothy'): [('Jared', 'brother', 'Larry'), ('Larry', 'sister', 'Dorothy')]}]",brother-sister,task_1.2,"[(0, 1), (1, 2)]","['brother', 'sister']","(0, 2)","Jared:male,Larry:male,Dorothy:female",,"{11: 0, 6: 1, 4: 2}",train
803,f5a14353-b887-4496-abc9-86fd7bfb53d6,[Dorothy] has a sister named [Ethel].  [Dorothy] is a daughter of [John]. ,"('John', 'Ethel')",How are [John] and [Ethel] related to each other ? ,daughter,['[Ethel] is a daughter of [John]. '],[Dorothy] is a daughter of [John].  [Dorothy] has a sister named [Ethel]. ,"[{('John', 'daughter', 'Ethel'): [('John', 'daughter', 'Dorothy'), ('Dorothy', 'sister', 'Ethel')]}]",daughter-sister,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'sister']","(0, 2)","John:male,Dorothy:female,Ethel:female",,"{0: 0, 4: 1, 5: 2}",train
804,8d95d2ac-8150-48c2-9d3a-a35f21494124,[Larry] has a brother named [Jared].  [Larry] is a brother of [Dorothy]. ,"('Dorothy', 'Jared')",How are [Dorothy] and [Jared] related to each other ? ,brother,['[Jared] is a brother of [Dorothy]. '],[Larry] is a brother of [Dorothy].  [Larry] has a brother named [Jared]. ,"[{('Dorothy', 'brother', 'Jared'): [('Dorothy', 'brother', 'Larry'), ('Larry', 'brother', 'Jared')]}]",brother-brother,task_1.2,"[(0, 1), (1, 2)]","['brother', 'brother']","(0, 2)","Dorothy:female,Larry:male,Jared:male",,"{4: 0, 6: 1, 11: 2}",train
805,9fc486ef-4b1f-4906-a0f6-1fda107d9455,[Larry] has a wife who is [Jennie].  [Sarah] is [Jennie]'s mother. ,"('Larry', 'Sarah')",How is [Larry] related to [Sarah] ? ,mother-in-law,"[""[Sarah] is [Larry]'s mother-in-law. ""]",[Larry] has a wife who is [Jennie].  [Sarah] is [Jennie]'s mother. ,"[{('Larry', 'mother-in-law', 'Sarah'): [('Larry', 'wife', 'Jennie'), ('Jennie', 'mother', 'Sarah')]}]",wife-mother,task_1.2,"[(0, 1), (1, 2)]","['wife', 'mother']","(0, 2)","Larry:male,Jennie:female,Sarah:female",,"{6: 0, 2: 1, 1: 2}",train
806,1feb7c8c-b424-4cef-8ed1-0094a83fae0a,[Glen] is the husband of [Phyllis].  [Larry] has a daughter called [Phyllis]. ,"('Larry', 'Glen')",How are [Larry] and [Glen] related to each other ? ,son-in-law,['[Glen] is the son-in-law of [Larry]. '],[Larry] has a daughter called [Phyllis].  [Glen] is the husband of [Phyllis]. ,"[{('Larry', 'son-in-law', 'Glen'): [('Larry', 'daughter', 'Phyllis'), ('Phyllis', 'husband', 'Glen')]}]",daughter-husband,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'husband']","(0, 2)","Larry:male,Phyllis:female,Glen:male",,"{6: 0, 8: 1, 27: 2}",train
807,fbee7a9f-50e5-4a93-95b9-96e0fed227f5,[David] is a son of [Jared].  [Geraldine] is the wife of [David]. ,"('Jared', 'Geraldine')","For [Jared], who is [Geraldine] ? ",daughter-in-law,['[Geraldine] is the daughter-in-law of [Jared]. '],[David] is a son of [Jared].  [Geraldine] is the wife of [David]. ,"[{('Jared', 'daughter-in-law', 'Geraldine'): [('Jared', 'son', 'David'), ('David', 'wife', 'Geraldine')]}]",son-wife,task_1.2,"[(0, 1), (1, 2)]","['son', 'wife']","(0, 2)","Jared:male,David:male,Geraldine:female",,"{11: 0, 14: 1, 32: 2}",train
808,5e73579a-d68c-4aa4-9698-09bedbd97d9b,[Meredith] is [Randall]'s sister.  [John] is the grandfather of [Meredith]. ,"('Randall', 'John')",Who is [John] from the point of relation of [Randall] ? ,grandfather,['[John] is the grandfather of [Randall]. '],[Meredith] is [Randall]'s sister.  [John] is the grandfather of [Meredith]. ,"[{('Randall', 'grandfather', 'John'): [('Randall', 'sister', 'Meredith'), ('Meredith', 'grandfather', 'John')]}]",sister-grandfather,task_1.2,"[(0, 1), (1, 2)]","['sister', 'grandfather']","(0, 2)","Randall:male,Meredith:female,John:male",,"{23: 0, 22: 1, 0: 2}",train
809,8e325858-aa0f-4e32-8e32-47de822ff075,[Larry] has a sister named [Elsie].  [Lee] is [Elsie]'s brother. ,"('Larry', 'Lee')",What is the family connection between [Larry] and [Lee] ? ,brother,['[Lee] is a brother of [Larry]. '],[Larry] has a sister named [Elsie].  [Lee] is [Elsie]'s brother. ,"[{('Larry', 'brother', 'Lee'): [('Larry', 'sister', 'Elsie'), ('Elsie', 'brother', 'Lee')]}]",sister-brother,task_1.2,"[(0, 1), (1, 2)]","['sister', 'brother']","(0, 2)","Larry:male,Elsie:female,Lee:male",,"{6: 0, 3: 1, 16: 2}",train
810,e785e230-1d5f-4776-ab97-264b40902b5e,[Mary] is a sister of [Howard].  [Howard] is [Sarah]'s grandson. ,"('Sarah', 'Mary')",Fill in the blanks : [Mary] is [Sarah] 's _. ,granddaughter,"[""[Mary] is [Sarah]'s granddaughter. ""]",[Howard] is [Sarah]'s grandson.  [Mary] is a sister of [Howard]. ,"[{('Sarah', 'granddaughter', 'Mary'): [('Sarah', 'grandson', 'Howard'), ('Howard', 'sister', 'Mary')]}]",grandson-sister,task_1.2,"[(0, 1), (1, 2)]","['grandson', 'sister']","(0, 2)","Sarah:female,Howard:male,Mary:female",,"{1: 0, 7: 1, 10: 2}",train
811,9edca1a6-5db7-4906-a864-21f81dba48f0,[Jared] is a brother of [Dorothy].  [Sarah] is the mother of [Jared]. ,"('Dorothy', 'Sarah')",How is [Dorothy] related to [Sarah] ? ,mother,['[Sarah] is the mother of [Dorothy]. '],[Jared] is a brother of [Dorothy].  [Sarah] is the mother of [Jared]. ,"[{('Dorothy', 'mother', 'Sarah'): [('Dorothy', 'brother', 'Jared'), ('Jared', 'mother', 'Sarah')]}]",brother-mother,task_1.2,"[(0, 1), (1, 2)]","['brother', 'mother']","(0, 2)","Dorothy:female,Jared:male,Sarah:female",,"{4: 0, 11: 1, 1: 2}",train
812,dcf0dfa2-9d89-46ca-a827-60aeb8985a10,[Vickie] is the wife of [Juan].  [Jared] is [Vickie]'s father. ,"('Juan', 'Jared')",How are [Juan] and [Jared] related to each other ? ,father-in-law,"[""[Jared] is [Juan]'s father-in-law. ""]",[Vickie] is the wife of [Juan].  [Jared] is [Vickie]'s father. ,"[{('Juan', 'father-in-law', 'Jared'): [('Juan', 'wife', 'Vickie'), ('Vickie', 'father', 'Jared')]}]",wife-father,task_1.2,"[(0, 1), (1, 2)]","['wife', 'father']","(0, 2)","Juan:male,Vickie:female,Jared:male",,"{31: 0, 13: 1, 11: 2}",train
813,2309421f-1404-42af-a71e-b7374a536bb0,[Dorothy] is [Gail]'s mother.  [Daniel] is a son of [Dorothy]. ,"('Gail', 'Daniel')",What is the family connection between [Gail] and [Daniel] ? ,brother,['[Daniel] is a brother of [Gail]. '],[Dorothy] is [Gail]'s mother.  [Daniel] is a son of [Dorothy]. ,"[{('Gail', 'brother', 'Daniel'): [('Gail', 'mother', 'Dorothy'), ('Dorothy', 'son', 'Daniel')]}]",mother-son,task_1.2,"[(0, 1), (1, 2)]","['mother', 'son']","(0, 2)","Gail:female,Dorothy:female,Daniel:male",,"{19: 0, 4: 1, 17: 2}",train
814,fa6954e7-3c5d-4403-8f22-fcfc07441601,[John] is [Randall]'s grandfather.  [Randall] is [Meredith]'s brother. ,"('Meredith', 'John')","For [Meredith], who is [John] ? ",grandfather,['[John] is the grandfather of [Meredith]. '],[Randall] is [Meredith]'s brother.  [John] is [Randall]'s grandfather. ,"[{('Meredith', 'grandfather', 'John'): [('Meredith', 'brother', 'Randall'), ('Randall', 'grandfather', 'John')]}]",brother-grandfather,task_1.2,"[(0, 1), (1, 2)]","['brother', 'grandfather']","(0, 2)","Meredith:female,Randall:male,John:male",,"{22: 0, 23: 1, 0: 2}",train
815,d77e0e5d-cbb2-4d44-94a5-d105b29f1732,[Patrick] is a brother of [Michael].  [Michael] is a son of [Elsie]. ,"('Elsie', 'Patrick')","For [Elsie], who is [Patrick] ? ",son,"[""[Patrick] is [Elsie]'s son. ""]",[Michael] is a son of [Elsie].  [Patrick] is a brother of [Michael]. ,"[{('Elsie', 'son', 'Patrick'): [('Elsie', 'son', 'Michael'), ('Michael', 'brother', 'Patrick')]}]",son-brother,task_1.2,"[(0, 1), (1, 2)]","['son', 'brother']","(0, 2)","Elsie:female,Michael:male,Patrick:male",,"{3: 0, 12: 1, 15: 2}",train
816,fda66412-ac6f-48e0-9c91-7d363137333c,[Patrick] is [Tiffany]'s husband.  [Jared] is the father of [Patrick]. ,"('Tiffany', 'Jared')",What is the family connection between [Tiffany] and [Jared] ? ,father-in-law,"[""[Jared] is [Tiffany]'s father-in-law. ""]",[Patrick] is [Tiffany]'s husband.  [Jared] is the father of [Patrick]. ,"[{('Tiffany', 'father-in-law', 'Jared'): [('Tiffany', 'husband', 'Patrick'), ('Patrick', 'father', 'Jared')]}]",husband-father,task_1.2,"[(0, 1), (1, 2)]","['husband', 'father']","(0, 2)","Tiffany:female,Patrick:male,Jared:male",,"{33: 0, 15: 1, 11: 2}",train
817,4bdb0845-2cfc-452a-8539-3ba57921fe27,[Jennie] is the mother of [Mary].  [Sarah] is [Jennie]'s mother. ,"('Mary', 'Sarah')",How is [Mary] related to [Sarah] ? ,grandmother,['[Sarah] is the grandmother of [Mary]. '],[Jennie] is the mother of [Mary].  [Sarah] is [Jennie]'s mother. ,"[{('Mary', 'grandmother', 'Sarah'): [('Mary', 'mother', 'Jennie'), ('Jennie', 'mother', 'Sarah')]}]",mother-mother,task_1.2,"[(0, 1), (1, 2)]","['mother', 'mother']","(0, 2)","Mary:female,Jennie:female,Sarah:female",,"{10: 0, 2: 1, 1: 2}",train
818,2293d289-1059-4dd0-a2a4-79b9bd3a2f8c,[Elsie] is the mother of [Vickie].  [John] is the father of [Elsie]. ,"('Vickie', 'John')",How is [Vickie] related to [John] ? ,grandfather,['[John] is the grandfather of [Vickie]. '],[Elsie] is the mother of [Vickie].  [John] is the father of [Elsie]. ,"[{('Vickie', 'grandfather', 'John'): [('Vickie', 'mother', 'Elsie'), ('Elsie', 'father', 'John')]}]",mother-father,task_1.2,"[(0, 1), (1, 2)]","['mother', 'father']","(0, 2)","Vickie:female,Elsie:female,John:male",,"{13: 0, 3: 1, 0: 2}",train
