,id,story,query,text_query,target,text_target,clean_story,proof_state,f_comb,task_name,story_edges,edge_types,query_edge,genders,syn_story,node_mapping,task_split
520,aec410cd-e545-4dcc-ae85-efeaebc81357,[Barbara] has a daughter called [Virginia].  [Virginia] has a brother named [Bobby]. ,"('Barbara', 'Bobby')",Fill in the blanks : [Bobby] is [Barbara] 's _. ,son,['[Barbara] has a son called [Bobby]. '],[Barbara] has a daughter called [Virginia].  [Virginia] has a brother named [Bobby]. ,"[{('Barbara', 'son', 'Bobby'): [('Barbara', 'daughter', 'Virginia'), ('Virginia', 'brother', 'Bobby')]}]",daughter-brother,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'brother']","(0, 2)","Barbara:female,Virginia:female,Bobby:male",,"{0: 0, 16: 1, 2: 2}",train
521,c566cc13-0080-4c83-8b65-f59491148698,[Virginia] is [Dean]'s daughter.  [Virginia] has a sister named [Brigette]. ,"('Dean', 'Brigette')","For [Dean], who is [Brigette] ? ",daughter,['[Dean] has a daughter called [Brigette]. '],[Virginia] is [Dean]'s daughter.  [Virginia] has a sister named [Brigette]. ,"[{('Dean', 'daughter', 'Brigette'): [('Dean', 'daughter', 'Virginia'), ('Virginia', 'sister', 'Brigette')]}]",daughter-sister,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'sister']","(0, 2)","Dean:male,Virginia:female,Brigette:female",,"{1: 0, 16: 1, 3: 2}",train
522,b209938f-7945-4a38-b5f5-0dcbf8f16b19,[Michael] is a brother of [Kevin].  [Betty] is a daughter of [Michael]. ,"('Kevin', 'Betty')",What is the family connection between [Kevin] and [Betty] ? ,niece,"[""[Betty] is [Kevin]'s niece. ""]",[Michael] is a brother of [Kevin].  [Betty] is a daughter of [Michael]. ,"[{('Kevin', 'niece', 'Betty'): [('Kevin', 'brother', 'Michael'), ('Michael', 'daughter', 'Betty')]}]",brother-daughter,task_1.2,"[(0, 1), (1, 2)]","['brother', 'daughter']","(0, 2)","Kevin:male,Michael:male,Betty:female",,"{5: 0, 11: 1, 13: 2}",train
523,5ace911e-cb5e-4994-bd75-0a44b4c28795,[Betty] is a sister of [Donald].  [Brigette] is [Betty]'s mother. ,"('Donald', 'Brigette')",Fill in the blanks : [Brigette] is [Donald] 's _. ,mother,"[""[Brigette] is [Donald]'s mother. ""]",[Betty] is a sister of [Donald].  [Brigette] is [Betty]'s mother. ,"[{('Donald', 'mother', 'Brigette'): [('Donald', 'sister', 'Betty'), ('Betty', 'mother', 'Brigette')]}]",sister-mother,task_1.2,"[(0, 1), (1, 2)]","['sister', 'mother']","(0, 2)","Donald:male,Betty:female,Brigette:female",,"{12: 0, 13: 1, 3: 2}",train
524,d2e35522-5dbe-409f-ba33-11b8f6522ecf,[Brian] is a brother of [Bobby].  [Pauline] is [Brian]'s sister. ,"('Bobby', 'Pauline')",Fill in the blanks : [Pauline] is [Bobby] 's _. ,sister,['[Bobby] has a sister named [Pauline]. '],[Brian] is a brother of [Bobby].  [Pauline] is [Brian]'s sister. ,"[{('Bobby', 'sister', 'Pauline'): [('Bobby', 'brother', 'Brian'), ('Brian', 'sister', 'Pauline')]}]",brother-sister,task_1.2,"[(0, 1), (1, 2)]","['brother', 'sister']","(0, 2)","Bobby:male,Brian:male,Pauline:female",,"{2: 0, 4: 1, 21: 2}",train
525,46b2d512-6b58-4772-a5fd-c4c0eecd1471,[Lahoma] is [Marc]'s sister.  [Marc] is the grandson of [Dean]. ,"('Dean', 'Lahoma')",How are [Dean] and [Lahoma] related to each other ? ,granddaughter,['[Lahoma] is the granddaughter of [Dean]. '],[Marc] is the grandson of [Dean].  [Lahoma] is [Marc]'s sister. ,"[{('Dean', 'granddaughter', 'Lahoma'): [('Dean', 'grandson', 'Marc'), ('Marc', 'sister', 'Lahoma')]}]",grandson-sister,task_1.2,"[(0, 1), (1, 2)]","['grandson', 'sister']","(0, 2)","Dean:male,Marc:male,Lahoma:female",,"{1: 0, 7: 1, 8: 2}",train
526,957ac24c-bb31-4733-ab9a-99f1a1ed4465,[Ana] is [Virginia]'s daughter.  [Rebecka] is [Ana]'s aunt. ,"('Virginia', 'Rebecka')",How are [Virginia] and [Rebecka] related to each other ? ,sister,['[Virginia] has a sister named [Rebecka]. '],[Ana] is [Virginia]'s daughter.  [Rebecka] is [Ana]'s aunt. ,"[{('Virginia', 'sister', 'Rebecka'): [('Virginia', 'daughter', 'Ana'), ('Ana', 'aunt', 'Rebecka')]}]",daughter-aunt,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'aunt']","(0, 2)","Virginia:female,Ana:female,Rebecka:female",,"{16: 0, 20: 1, 6: 2}",train
527,879f3ac2-a66b-4f9e-9456-ee1b5654db6a,[Kevin] is [Barbara]'s son.  [Kevin] has a brother named [Brian]. ,"('Barbara', 'Brian')",What is the family connection between [Barbara] and [Brian] ? ,son,['[Brian] is a son of [Barbara]. '],[Kevin] is [Barbara]'s son.  [Kevin] has a brother named [Brian]. ,"[{('Barbara', 'son', 'Brian'): [('Barbara', 'son', 'Kevin'), ('Kevin', 'brother', 'Brian')]}]",son-brother,task_1.2,"[(0, 1), (1, 2)]","['son', 'brother']","(0, 2)","Barbara:female,Kevin:male,Brian:male",,"{0: 0, 5: 1, 4: 2}",train
528,b18ed11c-9fd3-4425-aa84-3156d4212fd1,[Shirley] is a daughter of [Kevin].  [Michael] is [Shirley]'s uncle. ,"('Kevin', 'Michael')","For [Kevin], who is [Michael] ? ",brother,"[""[Michael] is [Kevin]'s brother. ""]",[Shirley] is a daughter of [Kevin].  [Michael] is [Shirley]'s uncle. ,"[{('Kevin', 'brother', 'Michael'): [('Kevin', 'daughter', 'Shirley'), ('Shirley', 'uncle', 'Michael')]}]",daughter-uncle,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'uncle']","(0, 2)","Kevin:male,Shirley:female,Michael:male",,"{5: 0, 22: 1, 11: 2}",train
529,878397e5-999f-4bd2-ab42-8e5fd3749c2f,[Lahoma] is [Marc]'s sister.  [Bobby] is [Lahoma]'s father. ,"('Marc', 'Bobby')",How is [Marc] related to [Bobby] ? ,father,['[Bobby] is the father of [Marc]. '],[Lahoma] is [Marc]'s sister.  [Bobby] is [Lahoma]'s father. ,"[{('Marc', 'father', 'Bobby'): [('Marc', 'sister', 'Lahoma'), ('Lahoma', 'father', 'Bobby')]}]",sister-father,task_1.2,"[(0, 1), (1, 2)]","['sister', 'father']","(0, 2)","Marc:male,Lahoma:female,Bobby:male",,"{7: 0, 8: 1, 2: 2}",train
530,14f2b5e6-af91-4f30-b5e8-cecd72bedb4c,[Brian] has a daughter called [Ana].  [Kenneth] is [Ana]'s husband. ,"('Brian', 'Kenneth')",Who is [Kenneth] from the point of relation of [Brian] ? ,son-in-law,['[Kenneth] is the son-in-law of [Brian]. '],[Brian] has a daughter called [Ana].  [Kenneth] is [Ana]'s husband. ,"[{('Brian', 'son-in-law', 'Kenneth'): [('Brian', 'daughter', 'Ana'), ('Ana', 'husband', 'Kenneth')]}]",daughter-husband,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'husband']","(0, 2)","Brian:male,Ana:female,Kenneth:male",,"{4: 0, 20: 1, 37: 2}",train
531,2fe1532f-be9d-4ca0-9d14-eedae1e85439,[Berta] is a sister of [Ana].  [Barbara] is the grandmother of [Berta]. ,"('Ana', 'Barbara')",How is [Ana] related to [Barbara] ? ,grandmother,"[""[Barbara] is [Ana]'s grandmother. ""]",[Berta] is a sister of [Ana].  [Barbara] is the grandmother of [Berta]. ,"[{('Ana', 'grandmother', 'Barbara'): [('Ana', 'sister', 'Berta'), ('Berta', 'grandmother', 'Barbara')]}]",sister-grandmother,task_1.2,"[(0, 1), (1, 2)]","['sister', 'grandmother']","(0, 2)","Ana:female,Berta:female,Barbara:female",,"{20: 0, 17: 1, 0: 2}",train
532,cc1ccb13-a22d-49d6-a2da-1ee3f2ec0581,[Michael] has a sister named [Rebecka].  [Michael] is [Mary]'s father. ,"('Mary', 'Rebecka')",How is [Mary] related to [Rebecka] ? ,aunt,"[""[Rebecka] is [Mary]'s aunt. ""]",[Michael] is [Mary]'s father.  [Michael] has a sister named [Rebecka]. ,"[{('Mary', 'aunt', 'Rebecka'): [('Mary', 'father', 'Michael'), ('Michael', 'sister', 'Rebecka')]}]",father-sister,task_1.2,"[(0, 1), (1, 2)]","['father', 'sister']","(0, 2)","Mary:female,Michael:male,Rebecka:female",,"{14: 0, 11: 1, 6: 2}",train
533,14076863-86be-4737-b43a-eabeda14de77,[Dean] is the grandfather of [Berta].  [Berta] is a daughter of [Virginia]. ,"('Virginia', 'Dean')",Who is [Dean] from the point of relation of [Virginia] ? ,father,['[Dean] is the father of [Virginia]. '],[Berta] is a daughter of [Virginia].  [Dean] is the grandfather of [Berta]. ,"[{('Virginia', 'father', 'Dean'): [('Virginia', 'daughter', 'Berta'), ('Berta', 'grandfather', 'Dean')]}]",daughter-grandfather,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'grandfather']","(0, 2)","Virginia:female,Berta:female,Dean:male",,"{16: 0, 17: 1, 1: 2}",train
534,4c4bfbc0-a7fa-4465-acd9-ac05ab890bf5,[Mary] is a daughter of [Brigette].  [Brigette] is [Michael]'s wife. ,"('Michael', 'Mary')",How are [Michael] and [Mary] related to each other ? ,daughter,['[Michael] has a daughter called [Mary]. '],[Brigette] is [Michael]'s wife.  [Mary] is a daughter of [Brigette]. ,"[{('Michael', 'daughter', 'Mary'): [('Michael', 'wife', 'Brigette'), ('Brigette', 'daughter', 'Mary')]}]",wife-daughter,task_1.2,"[(0, 1), (1, 2)]","['wife', 'daughter']","(0, 2)","Michael:male,Brigette:female,Mary:female",,"{11: 0, 3: 1, 14: 2}",train
535,53491c06-f31e-4a91-9d14-ed898426015e,[Barbara] is [Ken]'s grandmother.  [Kevin] has a son called [Ken]. ,"('Kevin', 'Barbara')","For [Kevin], who is [Barbara] ? ",mother,['[Barbara] is the mother of [Kevin]. '],[Kevin] has a son called [Ken].  [Barbara] is [Ken]'s grandmother. ,"[{('Kevin', 'mother', 'Barbara'): [('Kevin', 'son', 'Ken'), ('Ken', 'grandmother', 'Barbara')]}]",son-grandmother,task_1.2,"[(0, 1), (1, 2)]","['son', 'grandmother']","(0, 2)","Kevin:male,Ken:male,Barbara:female",,"{5: 0, 25: 1, 0: 2}",train
536,c96eb6d1-b293-4351-a320-dfaf234e2364,[Kevin] is the husband of [Pauline].  [Kevin] has a son called [Del]. ,"('Pauline', 'Del')",How is [Pauline] related to [Del] ? ,son,['[Pauline] has a son called [Del]. '],[Kevin] is the husband of [Pauline].  [Kevin] has a son called [Del]. ,"[{('Pauline', 'son', 'Del'): [('Pauline', 'husband', 'Kevin'), ('Kevin', 'son', 'Del')]}]",husband-son,task_1.2,"[(0, 1), (1, 2)]","['husband', 'son']","(0, 2)","Pauline:female,Kevin:male,Del:male",,"{21: 0, 5: 1, 23: 2}",train
537,027a2202-b20e-41d2-8fb8-b989c76d883e,[Marc] is [Lahoma]'s brother.  [Lahoma] is the granddaughter of [Dean]. ,"('Dean', 'Marc')",Who is [Marc] from the point of relation of [Dean] ? ,grandson,['[Dean] has a grandson who is [Marc]. '],[Lahoma] is the granddaughter of [Dean].  [Marc] is [Lahoma]'s brother. ,"[{('Dean', 'grandson', 'Marc'): [('Dean', 'granddaughter', 'Lahoma'), ('Lahoma', 'brother', 'Marc')]}]",granddaughter-brother,task_1.2,"[(0, 1), (1, 2)]","['granddaughter', 'brother']","(0, 2)","Dean:male,Lahoma:female,Marc:male",,"{1: 0, 8: 1, 7: 2}",train
538,64c81ac0-f274-40ef-a211-b7ac82c66c2e,[Kevin] is a brother of [Bobby].  [Kevin] has a brother named [Brian]. ,"('Bobby', 'Brian')",Who is [Brian] from the point of relation of [Bobby] ? ,brother,"[""[Brian] is [Bobby]'s brother. ""]",[Kevin] is a brother of [Bobby].  [Kevin] has a brother named [Brian]. ,"[{('Bobby', 'brother', 'Brian'): [('Bobby', 'brother', 'Kevin'), ('Kevin', 'brother', 'Brian')]}]",brother-brother,task_1.2,"[(0, 1), (1, 2)]","['brother', 'brother']","(0, 2)","Bobby:male,Kevin:male,Brian:male",,"{2: 0, 5: 1, 4: 2}",train
539,09182f87-f8a8-43f4-88fc-fbd93b04274b,[Brigette] is [Donald]'s mother.  [Donald] is the husband of [Deborah]. ,"('Deborah', 'Brigette')",What is the family connection between [Deborah] and [Brigette] ? ,mother-in-law,"[""[Brigette] is [Deborah]'s mother-in-law. ""]",[Donald] is the husband of [Deborah].  [Brigette] is [Donald]'s mother. ,"[{('Deborah', 'mother-in-law', 'Brigette'): [('Deborah', 'husband', 'Donald'), ('Donald', 'mother', 'Brigette')]}]",husband-mother,task_1.2,"[(0, 1), (1, 2)]","['husband', 'mother']","(0, 2)","Deborah:female,Donald:male,Brigette:female",,"{30: 0, 12: 1, 3: 2}",train
540,cfa036db-9fb2-419a-b409-7716399c4ed5,[Ana] is a daughter of [Brian].  [Barbara] is the grandmother of [Ana]. ,"('Brian', 'Barbara')","For [Brian], who is [Barbara] ? ",mother,"[""[Barbara] is [Brian]'s mother. ""]",[Ana] is a daughter of [Brian].  [Barbara] is the grandmother of [Ana]. ,"[{('Brian', 'mother', 'Barbara'): [('Brian', 'daughter', 'Ana'), ('Ana', 'grandmother', 'Barbara')]}]",daughter-grandmother,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'grandmother']","(0, 2)","Brian:male,Ana:female,Barbara:female",,"{4: 0, 20: 1, 0: 2}",train
541,bb19dc56-7bed-4473-8356-637107473e6b,[Virginia] is the mother of [Berta].  [Berta] is the wife of [Joel]. ,"('Joel', 'Virginia')",Who is [Virginia] from the point of relation of [Joel] ? ,mother-in-law,"[""[Virginia] is [Joel]'s mother-in-law. ""]",[Berta] is the wife of [Joel].  [Virginia] is the mother of [Berta]. ,"[{('Joel', 'mother-in-law', 'Virginia'): [('Joel', 'wife', 'Berta'), ('Berta', 'mother', 'Virginia')]}]",wife-mother,task_1.2,"[(0, 1), (1, 2)]","['wife', 'mother']","(0, 2)","Joel:male,Berta:female,Virginia:female",,"{34: 0, 17: 1, 16: 2}",train
542,2a03b2f4-791a-4282-a055-d74536b78905,[Rebecka] has a son called [Paul].  [Rebecka] is [Pauline]'s sister. ,"('Pauline', 'Paul')",Who is [Paul] from the point of relation of [Pauline] ? ,nephew,"[""[Paul] is [Pauline]'s nephew. ""]",[Rebecka] is [Pauline]'s sister.  [Rebecka] has a son called [Paul]. ,"[{('Pauline', 'nephew', 'Paul'): [('Pauline', 'sister', 'Rebecka'), ('Rebecka', 'son', 'Paul')]}]",sister-son,task_1.2,"[(0, 1), (1, 2)]","['sister', 'son']","(0, 2)","Pauline:female,Rebecka:female,Paul:male",,"{21: 0, 6: 1, 10: 2}",train
543,6d722528-d242-48c2-9dd9-3c69b98abd14,[Rebecka] is the wife of [Bobby].  [Otis] is a son of [Rebecka]. ,"('Bobby', 'Otis')",How is [Bobby] related to [Otis] ? ,son,['[Bobby] has a son called [Otis]. '],[Rebecka] is the wife of [Bobby].  [Otis] is a son of [Rebecka]. ,"[{('Bobby', 'son', 'Otis'): [('Bobby', 'wife', 'Rebecka'), ('Rebecka', 'son', 'Otis')]}]",wife-son,task_1.2,"[(0, 1), (1, 2)]","['wife', 'son']","(0, 2)","Bobby:male,Rebecka:female,Otis:male",,"{2: 0, 6: 1, 9: 2}",train
544,0e07cc2f-fbe2-416f-8036-5011efb3cb57,[Rebecka] has a son called [Paul].  [Brigette] is [Paul]'s aunt. ,"('Rebecka', 'Brigette')",How are [Rebecka] and [Brigette] related to each other ? ,sister,['[Rebecka] has a sister named [Brigette]. '],[Rebecka] has a son called [Paul].  [Brigette] is [Paul]'s aunt. ,"[{('Rebecka', 'sister', 'Brigette'): [('Rebecka', 'son', 'Paul'), ('Paul', 'aunt', 'Brigette')]}]",son-aunt,task_1.2,"[(0, 1), (1, 2)]","['son', 'aunt']","(0, 2)","Rebecka:female,Paul:male,Brigette:female",,"{6: 0, 10: 1, 3: 2}",train
545,99982920-ce30-48de-9652-b108cd9f6fa9,[Laura] is [Ana]'s sister.  [Jackie] is a sister of [Laura]. ,"('Ana', 'Jackie')",How are [Ana] and [Jackie] related to each other ? ,sister,['[Jackie] is a sister of [Ana]. '],[Laura] is [Ana]'s sister.  [Jackie] is a sister of [Laura]. ,"[{('Ana', 'sister', 'Jackie'): [('Ana', 'sister', 'Laura'), ('Laura', 'sister', 'Jackie')]}]",sister-sister,task_1.2,"[(0, 1), (1, 2)]","['sister', 'sister']","(0, 2)","Ana:female,Laura:female,Jackie:female",,"{20: 0, 19: 1, 18: 2}",train
546,5ec05cc4-dffe-4a00-9d78-e66ac9742d5e,[Laura] is a daughter of [Brian].  [Brian] is [Jackie]'s father. ,"('Jackie', 'Laura')",Who is [Laura] from the point of relation of [Jackie] ? ,sister,"[""[Laura] is [Jackie]'s sister. ""]",[Brian] is [Jackie]'s father.  [Laura] is a daughter of [Brian]. ,"[{('Jackie', 'sister', 'Laura'): [('Jackie', 'father', 'Brian'), ('Brian', 'daughter', 'Laura')]}]",father-daughter,task_1.2,"[(0, 1), (1, 2)]","['father', 'daughter']","(0, 2)","Jackie:female,Brian:male,Laura:female",,"{18: 0, 4: 1, 19: 2}",train
547,56534b6b-304d-4457-bddd-b40b8e09280c,[Rebecka] is [Lahoma]'s mother.  [Rebecka] has a son called [Marc]. ,"('Lahoma', 'Marc')",Fill in the blanks : [Marc] is [Lahoma] 's _. ,brother,"[""[Marc] is [Lahoma]'s brother. ""]",[Rebecka] is [Lahoma]'s mother.  [Rebecka] has a son called [Marc]. ,"[{('Lahoma', 'brother', 'Marc'): [('Lahoma', 'mother', 'Rebecka'), ('Rebecka', 'son', 'Marc')]}]",mother-son,task_1.2,"[(0, 1), (1, 2)]","['mother', 'son']","(0, 2)","Lahoma:female,Rebecka:female,Marc:male",,"{8: 0, 2: 1, 7: 2}",train
548,3fd2d8e6-4e84-4bf2-97ee-3d2f0fa08761,[Betty] is [Brigette]'s daughter.  [Brigette] is [Donald]'s mother. ,"('Donald', 'Betty')","For [Donald], who is [Betty] ? ",sister,"[""[Betty] is [Donald]'s sister. ""]",[Brigette] is [Donald]'s mother.  [Betty] is [Brigette]'s daughter. ,"[{('Donald', 'sister', 'Betty'): [('Donald', 'mother', 'Brigette'), ('Brigette', 'daughter', 'Betty')]}]",mother-daughter,task_1.2,"[(0, 1), (1, 2)]","['mother', 'daughter']","(0, 2)","Donald:male,Brigette:female,Betty:female",,"{12: 0, 3: 1, 13: 2}",train
549,f0cca089-4214-4e8f-884e-1470d0b4f82a,[Brigette] has a son called [Donald].  [Brigette] is the mother of [Mary]. ,"('Mary', 'Donald')",Fill in the blanks : [Donald] is [Mary] 's _. ,brother,['[Donald] is a brother of [Mary]. '],[Brigette] is the mother of [Mary].  [Brigette] has a son called [Donald]. ,"[{('Mary', 'brother', 'Donald'): [('Mary', 'mother', 'Brigette'), ('Brigette', 'son', 'Donald')]}]",mother-son,task_1.2,"[(0, 1), (1, 2)]","['mother', 'son']","(0, 2)","Mary:female,Brigette:female,Donald:male",,"{14: 0, 3: 1, 12: 2}",train
550,7e6747b4-d116-427d-a0ad-08daa3ebafb0,[Dean] is the father of [Rebecka].  [Rebecka] is the mother of [Otis]. ,"('Otis', 'Dean')",How is [Otis] related to [Dean] ? ,grandfather,['[Dean] is the grandfather of [Otis]. '],[Rebecka] is the mother of [Otis].  [Dean] is the father of [Rebecka]. ,"[{('Otis', 'grandfather', 'Dean'): [('Otis', 'mother', 'Rebecka'), ('Rebecka', 'father', 'Dean')]}]",mother-father,task_1.2,"[(0, 1), (1, 2)]","['mother', 'father']","(0, 2)","Otis:male,Rebecka:female,Dean:male",,"{9: 0, 2: 1, 1: 2}",train
551,8f9d2fc0-fe15-4830-8ed0-770f90b8f451,[Brian] has a daughter called [Jackie].  [Brian] is [Berta]'s father. ,"('Berta', 'Jackie')",How are [Berta] and [Jackie] related to each other ? ,sister,['[Jackie] is a sister of [Berta]. '],[Brian] is [Berta]'s father.  [Brian] has a daughter called [Jackie]. ,"[{('Berta', 'sister', 'Jackie'): [('Berta', 'father', 'Brian'), ('Brian', 'daughter', 'Jackie')]}]",father-daughter,task_1.2,"[(0, 1), (1, 2)]","['father', 'daughter']","(0, 2)","Berta:female,Brian:male,Jackie:female",,"{17: 0, 4: 1, 18: 2}",train
552,c42c0932-078e-46cf-a9f9-1ee608be13f7,[Ken] is [Kevin]'s son.  [Kevin] is the father of [Shirley]. ,"('Shirley', 'Ken')",Who is [Ken] from the point of relation of [Shirley] ? ,brother,['[Shirley] has a brother named [Ken]. '],[Kevin] is the father of [Shirley].  [Ken] is [Kevin]'s son. ,"[{('Shirley', 'brother', 'Ken'): [('Shirley', 'father', 'Kevin'), ('Kevin', 'son', 'Ken')]}]",father-son,task_1.2,"[(0, 1), (1, 2)]","['father', 'son']","(0, 2)","Shirley:female,Kevin:male,Ken:male",,"{22: 0, 5: 1, 25: 2}",train
553,b78b1c93-b02d-4283-9a4a-6aa52a60aa4b,[Brigette] is [Betty]'s mother.  [Barbara] is [Brigette]'s mother. ,"('Betty', 'Barbara')",Who is [Barbara] from the point of relation of [Betty] ? ,grandmother,['[Barbara] is the grandmother of [Betty]. '],[Brigette] is [Betty]'s mother.  [Barbara] is [Brigette]'s mother. ,"[{('Betty', 'grandmother', 'Barbara'): [('Betty', 'mother', 'Brigette'), ('Brigette', 'mother', 'Barbara')]}]",mother-mother,task_1.2,"[(0, 1), (1, 2)]","['mother', 'mother']","(0, 2)","Betty:female,Brigette:female,Barbara:female",,"{13: 0, 3: 1, 0: 2}",train
554,27dd0da7-7612-4278-b43e-3b1342b4a4c2,[Lahoma] is a daughter of [Rebecka].  [Rebecka] is the mother of [Otis]. ,"('Otis', 'Lahoma')",Fill in the blanks : [Lahoma] is [Otis] 's _. ,sister,['[Otis] has a sister named [Lahoma]. '],[Rebecka] is the mother of [Otis].  [Lahoma] is a daughter of [Rebecka]. ,"[{('Otis', 'sister', 'Lahoma'): [('Otis', 'mother', 'Rebecka'), ('Rebecka', 'daughter', 'Lahoma')]}]",mother-daughter,task_1.2,"[(0, 1), (1, 2)]","['mother', 'daughter']","(0, 2)","Otis:male,Rebecka:female,Lahoma:female",,"{9: 0, 2: 1, 8: 2}",train
555,9825c464-7cee-41fb-9c5d-421098272d40,[Del] is a son of [Kevin].  [Kevin] is [Ken]'s father. ,"('Ken', 'Del')",Who is [Del] from the point of relation of [Ken] ? ,brother,['[Ken] has a brother named [Del]. '],[Kevin] is [Ken]'s father.  [Del] is a son of [Kevin]. ,"[{('Ken', 'brother', 'Del'): [('Ken', 'father', 'Kevin'), ('Kevin', 'son', 'Del')]}]",father-son,task_1.2,"[(0, 1), (1, 2)]","['father', 'son']","(0, 2)","Ken:male,Kevin:male,Del:male",,"{25: 0, 5: 1, 23: 2}",train
556,3219a3c8-d0ea-4337-a07e-e0b3df508d91,[Rebecka] is [Marc]'s mother.  [Dean] is the father of [Rebecka]. ,"('Marc', 'Dean')",What is the family connection between [Marc] and [Dean] ? ,grandfather,['[Dean] is the grandfather of [Marc]. '],[Rebecka] is [Marc]'s mother.  [Dean] is the father of [Rebecka]. ,"[{('Marc', 'grandfather', 'Dean'): [('Marc', 'mother', 'Rebecka'), ('Rebecka', 'father', 'Dean')]}]",mother-father,task_1.2,"[(0, 1), (1, 2)]","['mother', 'father']","(0, 2)","Marc:male,Rebecka:female,Dean:male",,"{7: 0, 2: 1, 1: 2}",train
557,3062ad0e-b3cb-448d-bf9c-7d57ab19254a,[Rebecka] is the mother of [Paul].  [Barbara] is [Rebecka]'s mother. ,"('Paul', 'Barbara')",How are [Paul] and [Barbara] related to each other ? ,grandmother,"[""[Barbara] is [Paul]'s grandmother. ""]",[Rebecka] is the mother of [Paul].  [Barbara] is [Rebecka]'s mother. ,"[{('Paul', 'grandmother', 'Barbara'): [('Paul', 'mother', 'Rebecka'), ('Rebecka', 'mother', 'Barbara')]}]",mother-mother,task_1.2,"[(0, 1), (1, 2)]","['mother', 'mother']","(0, 2)","Paul:male,Rebecka:female,Barbara:female",,"{10: 0, 2: 1, 0: 2}",train
558,938bfe4e-b56e-45c6-a2e9-f6e3c660387a,[Paul] is [Rebecka]'s son.  [Rebecka] is [Barbara]'s daughter. ,"('Barbara', 'Paul')",How is [Barbara] related to [Paul] ? ,grandson,"[""[Paul] is [Barbara]'s grandson. ""]",[Rebecka] is [Barbara]'s daughter.  [Paul] is [Rebecka]'s son. ,"[{('Barbara', 'grandson', 'Paul'): [('Barbara', 'daughter', 'Rebecka'), ('Rebecka', 'son', 'Paul')]}]",daughter-son,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'son']","(0, 2)","Barbara:female,Rebecka:female,Paul:male",,"{1: 0, 2: 1, 10: 2}",train
559,f452c08b-8baf-4850-b057-ab90613fedc9,[Kevin] has a son called [Ken].  [Kevin] is [Dean]'s son. ,"('Dean', 'Ken')",Fill in the blanks : [Ken] is [Dean] 's _. ,grandson,['[Dean] has a grandson who is [Ken]. '],[Kevin] is [Dean]'s son.  [Kevin] has a son called [Ken]. ,"[{('Dean', 'grandson', 'Ken'): [('Dean', 'son', 'Kevin'), ('Kevin', 'son', 'Ken')]}]",son-son,task_1.2,"[(0, 1), (1, 2)]","['son', 'son']","(0, 2)","Dean:male,Kevin:male,Ken:male",,"{0: 0, 5: 1, 25: 2}",train
560,d60d7bcf-704c-44b3-a1d4-1c988344ddad,[Rebecka] is [Barbara]'s daughter.  [Lahoma] is a daughter of [Rebecka]. ,"('Barbara', 'Lahoma')","For [Barbara], who is [Lahoma] ? ",granddaughter,"[""[Lahoma] is [Barbara]'s granddaughter. ""]",[Rebecka] is [Barbara]'s daughter.  [Lahoma] is a daughter of [Rebecka]. ,"[{('Barbara', 'granddaughter', 'Lahoma'): [('Barbara', 'daughter', 'Rebecka'), ('Rebecka', 'daughter', 'Lahoma')]}]",daughter-daughter,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'daughter']","(0, 2)","Barbara:female,Rebecka:female,Lahoma:female",,"{1: 0, 2: 1, 8: 2}",train
561,aa55fe10-92ce-4311-92d3-049dd6027497,[Kevin] is [Vonda]'s father.  [Barbara] is [Kevin]'s mother. ,"('Vonda', 'Barbara')",How is [Vonda] related to [Barbara] ? ,grandmother,"[""[Barbara] is [Vonda]'s grandmother. ""]",[Kevin] is [Vonda]'s father.  [Barbara] is [Kevin]'s mother. ,"[{('Vonda', 'grandmother', 'Barbara'): [('Vonda', 'father', 'Kevin'), ('Kevin', 'mother', 'Barbara')]}]",father-mother,task_1.2,"[(0, 1), (1, 2)]","['father', 'mother']","(0, 2)","Vonda:female,Kevin:male,Barbara:female",,"{24: 0, 5: 1, 1: 2}",train
562,063c94d8-8018-450c-a07d-79734c0c68e8,[Brian] has a daughter called [Berta].  [Brian] is a son of [Barbara]. ,"('Barbara', 'Berta')",What is the family connection between [Barbara] and [Berta] ? ,granddaughter,"[""[Berta] is [Barbara]'s granddaughter. ""]",[Brian] is a son of [Barbara].  [Brian] has a daughter called [Berta]. ,"[{('Barbara', 'granddaughter', 'Berta'): [('Barbara', 'son', 'Brian'), ('Brian', 'daughter', 'Berta')]}]",son-daughter,task_1.2,"[(0, 1), (1, 2)]","['son', 'daughter']","(0, 2)","Barbara:female,Brian:male,Berta:female",,"{1: 0, 4: 1, 17: 2}",train
